horizon,future_timepoint,distance,delay,t,future_timepoint_numeric
6,2021-10-01,6.187357425689697,3.0,20,2021.75
6,2022-01-01,5.771758556365967,3.0,21,2022.0
6,2022-04-01,7.846470355987549,3.0,22,2022.25
6,2022-07-01,7.193734645843506,3.0,23,2022.5
6,2022-10-01,8.849483489990234,3.0,24,2022.75
6,2023-01-01,7.48429012298584,3.0,25,2023.0
6,2023-04-01,7.460044860839844,3.0,26,2023.25
6,2023-07-01,9.47949504852295,3.0,27,2023.5
6,2023-10-01,6.534636497497559,3.0,28,2023.75
6,2024-01-01,6.4296040534973145,3.0,29,2024.0
6,2024-04-01,8.35741138458252,3.0,30,2024.25
6,2024-07-01,6.918117523193359,3.0,31,2024.5
6,2024-10-01,6.163728713989258,3.0,32,2024.75
6,2025-01-01,6.5450758934021,3.0,33,2025.0
6,2025-04-01,5.566142559051514,3.0,34,2025.25
6,2025-07-01,7.169644355773926,3.0,35,2025.5
6,2025-10-01,7.963565826416016,3.0,36,2025.75
6,2026-01-01,9.34336757659912,3.0,37,2026.0
6,2026-04-01,6.253906726837158,3.0,38,2026.25
6,2026-07-01,4.371614456176758,3.0,39,2026.5
6,2026-10-01,6.105643272399902,3.0,40,2026.75
6,2027-01-01,8.324642181396484,3.0,41,2027.0
6,2027-04-01,8.314009666442871,3.0,42,2027.25
6,2027-07-01,10.351430892944336,3.0,43,2027.5
6,2027-10-01,11.613698959350586,3.0,44,2027.75
6,2028-01-01,6.641660213470459,3.0,45,2028.0
6,2028-04-01,7.331246376037598,3.0,46,2028.25
6,2028-07-01,6.920068740844727,3.0,47,2028.5
6,2028-10-01,8.469380378723145,3.0,48,2028.75
6,2029-01-01,8.80620288848877,3.0,49,2029.0
6,2029-04-01,6.250444412231445,3.0,50,2029.25
6,2029-07-01,5.185608863830566,3.0,51,2029.5
6,2029-10-01,6.253558158874512,3.0,52,2029.75
6,2030-01-01,7.288198471069336,3.0,53,2030.0
6,2030-04-01,7.310614585876465,3.0,54,2030.25
6,2030-07-01,6.68121337890625,3.0,55,2030.5
6,2030-10-01,5.288256168365479,3.0,56,2030.75
6,2031-01-01,5.575394153594971,3.0,57,2031.0
6,2031-04-01,7.456716537475586,3.0,58,2031.25
6,2031-07-01,7.518547058105469,3.0,59,2031.5
6,2031-10-01,8.14872932434082,3.0,60,2031.75
6,2032-01-01,11.334461212158203,3.0,61,2032.0
6,2032-04-01,8.473015785217285,3.0,62,2032.25
6,2032-07-01,6.689620018005371,3.0,63,2032.5
6,2032-10-01,6.778340816497803,3.0,64,2032.75
6,2033-01-01,6.184610366821289,3.0,65,2033.0
6,2033-04-01,6.493876934051514,3.0,66,2033.25
6,2033-07-01,8.370217323303223,3.0,67,2033.5
6,2033-10-01,6.062542915344238,3.0,68,2033.75
6,2034-01-01,5.814672946929932,3.0,69,2034.0
6,2034-04-01,5.260800838470459,3.0,70,2034.25
6,2034-07-01,5.463330268859863,3.0,71,2034.5
6,2034-10-01,8.862722396850586,3.0,72,2034.75
6,2035-01-01,4.404656887054443,3.0,73,2035.0
6,2035-04-01,5.700220584869385,3.0,74,2035.25
6,2035-07-01,6.348820686340332,3.0,75,2035.5
6,2035-10-01,7.002060413360596,3.0,76,2035.75
6,2036-01-01,6.599853038787842,3.0,77,2036.0
6,2036-04-01,5.886343479156494,3.0,78,2036.25
6,2036-07-01,6.419768810272217,3.0,79,2036.5
6,2036-10-01,6.163717269897461,3.0,80,2036.75
6,2037-01-01,6.841963291168213,3.0,81,2037.0
6,2037-04-01,7.517663478851318,3.0,82,2037.25
6,2037-07-01,7.07204008102417,3.0,83,2037.5
6,2037-10-01,4.398717880249023,3.0,84,2037.75
6,2038-01-01,4.474135875701904,3.0,85,2038.0
6,2038-04-01,6.815402984619141,3.0,86,2038.25
6,2038-07-01,7.215248107910156,3.0,87,2038.5
6,2038-10-01,4.728647232055664,3.0,88,2038.75
6,2039-01-01,5.52998161315918,3.0,89,2039.0
6,2039-04-01,5.497467041015625,3.0,90,2039.25
6,2039-07-01,5.788890361785889,3.0,91,2039.5
6,2039-10-01,7.34283447265625,3.0,92,2039.75
6,2040-01-01,10.739294052124023,3.0,93,2040.0
6,2040-04-01,10.87763214111328,3.0,94,2040.25
6,2040-07-01,6.215187072753906,3.0,95,2040.5
6,2040-10-01,4.46340799331665,3.0,96,2040.75
9,2017-07-01,5.847658634185791,0.0,3,2017.5
9,2017-10-01,4.791249752044678,0.0,4,2017.75
9,2018-01-01,4.560007095336914,0.0,5,2018.0
9,2018-04-01,5.385106563568115,0.0,6,2018.25
9,2018-07-01,4.522412300109863,0.0,7,2018.5
9,2018-10-01,5.698032379150391,0.0,8,2018.75
9,2019-01-01,6.0006022453308105,0.0,9,2019.0
9,2019-04-01,6.524777889251709,0.0,10,2019.25
9,2019-07-01,5.761928558349609,0.0,11,2019.5
9,2019-10-01,9.084601402282717,0.0,12,2019.75
9,2020-01-01,10.079078674316406,0.0,13,2020.0
9,2020-04-01,7.934133529663086,0.0,14,2020.25
9,2020-07-01,7.64358377456665,0.0,15,2020.5
9,2020-10-01,5.205067157745361,0.0,16,2020.75
9,2021-01-01,5.537192344665527,0.0,17,2021.0
9,2021-04-01,5.2551774978637695,0.0,18,2021.25
9,2021-07-01,4.809179782867432,0.0,19,2021.5
9,2021-10-01,5.483269691467285,0.0,20,2021.75
9,2022-01-01,4.9185309410095215,0.0,21,2022.0
9,2022-04-01,7.135129928588867,0.0,22,2022.25
9,2022-07-01,6.216371536254883,0.0,23,2022.5
9,2022-10-01,7.428618907928467,0.0,24,2022.75
9,2023-01-01,6.077797889709473,0.0,25,2023.0
9,2023-04-01,6.37078857421875,0.0,26,2023.25
9,2023-07-01,8.555866241455078,0.0,27,2023.5
9,2023-10-01,5.866002559661865,0.0,28,2023.75
9,2024-01-01,5.357876777648926,0.0,29,2024.0
9,2024-04-01,6.352762699127197,0.0,30,2024.25
9,2024-07-01,7.025031566619873,0.0,31,2024.5
9,2024-10-01,5.897123336791992,0.0,32,2024.75
9,2025-01-01,6.141244888305664,0.0,33,2025.0
9,2025-04-01,5.794345855712891,0.0,34,2025.25
9,2025-07-01,6.379374504089356,0.0,35,2025.5
9,2025-10-01,8.284910202026367,0.0,36,2025.75
9,2026-01-01,9.885637283325195,0.0,37,2026.0
9,2026-04-01,8.449256896972656,0.0,38,2026.25
9,2026-07-01,4.471960067749023,0.0,39,2026.5
9,2026-10-01,6.080317974090576,0.0,40,2026.75
9,2027-01-01,7.960414886474609,0.0,41,2027.0
9,2027-04-01,7.86469841003418,0.0,42,2027.25
9,2027-07-01,7.676637172698975,0.0,43,2027.5
9,2027-10-01,9.377812385559082,0.0,44,2027.75
9,2028-01-01,6.815985202789307,0.0,45,2028.0
9,2028-04-01,6.245094299316406,0.0,46,2028.25
9,2028-07-01,5.280701637268066,0.0,47,2028.5
9,2028-10-01,7.463188171386719,0.0,48,2028.75
9,2029-01-01,6.286794185638428,0.0,49,2029.0
9,2029-04-01,6.404489994049072,0.0,50,2029.25
9,2029-07-01,4.87052059173584,0.0,51,2029.5
9,2029-10-01,5.330310821533203,0.0,52,2029.75
9,2030-01-01,6.683621883392334,0.0,53,2030.0
9,2030-04-01,7.374617099761963,0.0,54,2030.25
9,2030-07-01,5.435803413391113,0.0,55,2030.5
9,2030-10-01,5.765200138092041,0.0,56,2030.75
9,2031-01-01,5.035860538482666,0.0,57,2031.0
9,2031-04-01,7.015729904174805,0.0,58,2031.25
9,2031-07-01,5.447605133056641,0.0,59,2031.5
9,2031-10-01,8.790395736694336,0.0,60,2031.75
9,2032-01-01,9.460991859436035,0.0,61,2032.0
9,2032-04-01,4.878385543823242,0.0,62,2032.25
9,2032-07-01,5.042263507843018,0.0,63,2032.5
9,2032-10-01,5.622412204742432,0.0,64,2032.75
9,2033-01-01,4.953693389892578,0.0,65,2033.0
9,2033-04-01,6.668657779693604,0.0,66,2033.25
9,2033-07-01,8.084392547607422,0.0,67,2033.5
9,2033-10-01,5.634513378143311,0.0,68,2033.75
9,2034-01-01,5.030266761779785,0.0,69,2034.0
9,2034-04-01,5.108505725860596,0.0,70,2034.25
9,2034-07-01,4.441160202026367,0.0,71,2034.5
9,2034-10-01,7.4532294273376465,0.0,72,2034.75
9,2035-01-01,4.378833293914795,0.0,73,2035.0
9,2035-04-01,5.647790431976318,0.0,74,2035.25
9,2035-07-01,5.394997596740723,0.0,75,2035.5
9,2035-10-01,6.283186435699463,0.0,76,2035.75
9,2036-01-01,5.513585567474365,0.0,77,2036.0
9,2036-04-01,6.402924537658691,0.0,78,2036.25
9,2036-07-01,6.869039058685303,0.0,79,2036.5
9,2036-10-01,6.645360469818115,0.0,80,2036.75
9,2037-01-01,6.493773937225342,0.0,81,2037.0
9,2037-04-01,6.709784507751465,0.0,82,2037.25
9,2037-07-01,7.468441009521484,0.0,83,2037.5
9,2037-10-01,4.232255458831787,0.0,84,2037.75
9,2038-01-01,3.934267520904541,0.0,85,2038.0
9,2038-04-01,5.997052192687988,0.0,86,2038.25
9,2038-07-01,7.179072856903076,0.0,87,2038.5
9,2038-10-01,4.373645782470703,0.0,88,2038.75
9,2039-01-01,4.823697090148926,0.0,89,2039.0
9,2039-04-01,5.295080184936523,0.0,90,2039.25
9,2039-07-01,5.306324481964111,0.0,91,2039.5
9,2039-10-01,7.265147686004639,0.0,92,2039.75
9,2040-01-01,9.466601371765137,0.0,93,2040.0
9,2040-04-01,11.391191482543944,0.0,94,2040.25
9,2040-07-01,8.708686828613281,0.0,95,2040.5
9,2040-10-01,5.970774173736572,0.0,96,2040.75
9,2017-07-01,6.143226146697998,1.0,3,2017.5
9,2017-10-01,5.691952228546143,1.0,4,2017.75
9,2018-01-01,5.090176105499268,1.0,5,2018.0
9,2018-04-01,5.906088829040527,1.0,6,2018.25
9,2018-07-01,5.002603530883789,1.0,7,2018.5
9,2018-10-01,5.7428879737854,1.0,8,2018.75
9,2019-01-01,5.851348876953125,1.0,9,2019.0
9,2019-04-01,5.88795280456543,1.0,10,2019.25
9,2019-07-01,5.940244674682617,1.0,11,2019.5
9,2019-10-01,9.960904121398926,1.0,12,2019.75
9,2020-01-01,9.808670043945312,1.0,13,2020.0
9,2020-04-01,6.7064948081970215,1.0,14,2020.25
9,2020-07-01,7.727428436279297,1.0,15,2020.5
9,2020-10-01,7.967535495758057,1.0,16,2020.75
9,2021-01-01,5.390543460845947,1.0,17,2021.0
9,2021-04-01,5.6745285987854,1.0,18,2021.25
9,2021-07-01,5.208718299865723,1.0,19,2021.5
9,2021-10-01,5.759646415710449,1.0,20,2021.75
9,2022-01-01,5.984761714935303,1.0,21,2022.0
9,2022-04-01,7.092195987701416,1.0,22,2022.25
9,2022-07-01,8.848925590515137,1.0,23,2022.5
9,2022-10-01,8.120478630065918,1.0,24,2022.75
9,2023-01-01,9.036134719848633,1.0,25,2023.0
9,2023-04-01,6.129321098327637,1.0,26,2023.25
9,2023-07-01,8.622639656066895,1.0,27,2023.5
9,2023-10-01,10.91490650177002,1.0,28,2023.75
9,2024-01-01,5.559770107269287,1.0,29,2024.0
9,2024-04-01,6.706427097320557,1.0,30,2024.25
9,2024-07-01,7.15216875076294,1.0,31,2024.5
9,2024-10-01,6.271116733551025,1.0,32,2024.75
9,2025-01-01,6.54686975479126,1.0,33,2025.0
9,2025-04-01,6.381170749664307,1.0,34,2025.25
9,2025-07-01,7.452900409698486,1.0,35,2025.5
9,2025-10-01,8.128636360168457,1.0,36,2025.75
9,2026-01-01,9.7970552444458,1.0,37,2026.0
9,2026-04-01,9.892443656921388,1.0,38,2026.25
9,2026-07-01,6.076114177703857,1.0,39,2026.5
9,2026-10-01,5.896198749542236,1.0,40,2026.75
9,2027-01-01,8.074390411376953,1.0,41,2027.0
9,2027-04-01,7.815890789031982,1.0,42,2027.25
9,2027-07-01,9.4258394241333,1.0,43,2027.5
9,2027-10-01,10.726852416992188,1.0,44,2027.75
9,2028-01-01,12.688939094543455,1.0,45,2028.0
9,2028-04-01,7.613001346588135,1.0,46,2028.25
9,2028-07-01,6.484633922576904,1.0,47,2028.5
9,2028-10-01,7.54298734664917,1.0,48,2028.75
9,2029-01-01,7.533495903015137,1.0,49,2029.0
9,2029-04-01,6.3499836921691895,1.0,50,2029.25
9,2029-07-01,4.66829252243042,1.0,51,2029.5
9,2029-10-01,7.017999172210693,1.0,52,2029.75
9,2030-01-01,5.559553146362305,1.0,53,2030.0
9,2030-04-01,6.680275917053223,1.0,54,2030.25
9,2030-07-01,7.689533710479736,1.0,55,2030.5
9,2030-10-01,6.506667137145996,1.0,56,2030.75
9,2031-01-01,5.498026371002197,1.0,57,2031.0
9,2031-04-01,6.909823417663574,1.0,58,2031.25
9,2031-07-01,9.368535995483398,1.0,59,2031.5
9,2031-10-01,7.731780052185059,1.0,60,2031.75
9,2032-01-01,10.6495361328125,1.0,61,2032.0
9,2032-04-01,5.87415075302124,1.0,62,2032.25
9,2032-07-01,5.872345447540283,1.0,63,2032.5
9,2032-10-01,5.793903827667236,1.0,64,2032.75
9,2033-01-01,4.991894245147705,1.0,65,2033.0
9,2033-04-01,6.661474704742432,1.0,66,2033.25
9,2033-07-01,7.592526912689209,1.0,67,2033.5
9,2033-10-01,4.28853702545166,1.0,68,2033.75
9,2034-01-01,7.018968105316162,1.0,69,2034.0
9,2034-04-01,5.055375576019287,1.0,70,2034.25
9,2034-07-01,3.9925241470336914,1.0,71,2034.5
9,2034-10-01,7.107983589172363,1.0,72,2034.75
9,2035-01-01,9.447504997253418,1.0,73,2035.0
9,2035-04-01,6.067348480224609,1.0,74,2035.25
9,2035-07-01,5.52976131439209,1.0,75,2035.5
9,2035-10-01,6.220223903656006,1.0,76,2035.75
9,2036-01-01,5.919124603271484,1.0,77,2036.0
9,2036-04-01,6.456709384918213,1.0,78,2036.25
9,2036-07-01,6.849532604217529,1.0,79,2036.5
9,2036-10-01,8.098894119262695,1.0,80,2036.75
9,2037-01-01,7.270089149475098,1.0,81,2037.0
9,2037-04-01,7.779465675354004,1.0,82,2037.25
9,2037-07-01,7.677185535430908,1.0,83,2037.5
9,2037-10-01,4.823966503143311,1.0,84,2037.75
9,2038-01-01,3.9776673316955566,1.0,85,2038.0
9,2038-04-01,6.16570520401001,1.0,86,2038.25
9,2038-07-01,7.195567607879639,1.0,87,2038.5
9,2038-10-01,4.365280151367188,1.0,88,2038.75
9,2039-01-01,4.69778299331665,1.0,89,2039.0
9,2039-04-01,5.66834020614624,1.0,90,2039.25
9,2039-07-01,5.306437015533447,1.0,91,2039.5
9,2039-10-01,7.203986644744873,1.0,92,2039.75
9,2040-01-01,9.118403434753418,1.0,93,2040.0
9,2040-04-01,11.511758804321287,1.0,94,2040.25
9,2040-07-01,9.481181144714355,1.0,95,2040.5
9,2040-10-01,5.882358074188232,1.0,96,2040.75
9,2017-07-01,7.831764698028564,3.0,3,2017.5
9,2017-10-01,9.718039512634276,3.0,4,2017.75
9,2018-01-01,6.063486099243164,3.0,5,2018.0
9,2018-04-01,5.921037197113037,3.0,6,2018.25
9,2018-07-01,5.149760723114014,3.0,7,2018.5
9,2018-10-01,6.141463279724121,3.0,8,2018.75
9,2019-01-01,6.380757808685303,3.0,9,2019.0
9,2019-04-01,7.427267074584961,3.0,10,2019.25
9,2019-07-01,7.909049034118652,3.0,11,2019.5
9,2019-10-01,10.657983779907228,3.0,12,2019.75
9,2020-01-01,10.408720970153809,3.0,13,2020.0
9,2020-04-01,11.935483932495115,3.0,14,2020.25
9,2020-07-01,9.027792930603027,3.0,15,2020.5
9,2020-10-01,10.6968412399292,3.0,16,2020.75
9,2021-01-01,8.857261657714844,3.0,17,2021.0
9,2021-04-01,7.075086116790772,3.0,18,2021.25
9,2021-07-01,6.484384059906006,3.0,19,2021.5
9,2021-10-01,6.813654899597168,3.0,20,2021.75
9,2022-01-01,7.284045696258545,3.0,21,2022.0
9,2022-04-01,8.1318998336792,3.0,22,2022.25
9,2022-07-01,8.500832557678223,3.0,23,2022.5
9,2022-10-01,7.583901882171631,3.0,24,2022.75
9,2023-01-01,9.293916702270508,3.0,25,2023.0
9,2023-04-01,8.543610572814941,3.0,26,2023.25
9,2023-07-01,9.632801055908203,3.0,27,2023.5
9,2023-10-01,10.836037635803224,3.0,28,2023.75
9,2024-01-01,5.517261505126953,3.0,29,2024.0
9,2024-04-01,6.636434555053711,3.0,30,2024.25
9,2024-07-01,9.037420272827148,3.0,31,2024.5
9,2024-10-01,7.526712894439697,3.0,32,2024.75
9,2025-01-01,6.624194145202637,3.0,33,2025.0
9,2025-04-01,7.543954372406006,3.0,34,2025.25
9,2025-07-01,7.472445011138916,3.0,35,2025.5
9,2025-10-01,9.211665153503418,3.0,36,2025.75
9,2026-01-01,9.453598022460938,3.0,37,2026.0
9,2026-04-01,9.91256618499756,3.0,38,2026.25
9,2026-07-01,7.172764301300049,3.0,39,2026.5
9,2026-10-01,5.890510082244873,3.0,40,2026.75
9,2027-01-01,7.99058198928833,3.0,41,2027.0
9,2027-04-01,8.565253257751465,3.0,42,2027.25
9,2027-07-01,7.846071243286133,3.0,43,2027.5
9,2027-10-01,13.498007774353027,3.0,44,2027.75
9,2028-01-01,13.635204315185549,3.0,45,2028.0
9,2028-04-01,8.00537109375,3.0,46,2028.25
9,2028-07-01,7.608758449554443,3.0,47,2028.5
9,2028-10-01,9.196452140808104,3.0,48,2028.75
9,2029-01-01,9.868913650512695,3.0,49,2029.0
9,2029-04-01,9.19909381866455,3.0,50,2029.25
9,2029-07-01,6.1580681800842285,3.0,51,2029.5
9,2029-10-01,5.5612473487854,3.0,52,2029.75
9,2030-01-01,7.297706127166748,3.0,53,2030.0
9,2030-04-01,7.920665740966797,3.0,54,2030.25
9,2030-07-01,8.88785171508789,3.0,55,2030.5
9,2030-10-01,7.103602409362793,3.0,56,2030.75
9,2031-01-01,5.665161609649658,3.0,57,2031.0
9,2031-04-01,6.144522190093994,3.0,58,2031.25
9,2031-07-01,8.673112869262695,3.0,59,2031.5
9,2031-10-01,10.068224906921388,3.0,60,2031.75
9,2032-01-01,8.965563774108887,3.0,61,2032.0
9,2032-04-01,12.53017234802246,3.0,62,2032.25
9,2032-07-01,7.793399333953857,3.0,63,2032.5
9,2032-10-01,6.999038696289063,3.0,64,2032.75
9,2033-01-01,7.105454444885254,3.0,65,2033.0
9,2033-04-01,8.418112754821777,3.0,66,2033.25
9,2033-07-01,7.150655269622803,3.0,67,2033.5
9,2033-10-01,9.216740608215332,3.0,68,2033.75
9,2034-01-01,5.151497840881348,3.0,69,2034.0
9,2034-04-01,6.771279811859131,3.0,70,2034.25
9,2034-07-01,7.821974754333496,3.0,71,2034.5
9,2034-10-01,5.066088199615479,3.0,72,2034.75
9,2035-01-01,9.755718231201172,3.0,73,2035.0
9,2035-04-01,4.456165790557861,3.0,74,2035.25
9,2035-07-01,5.841888427734375,3.0,75,2035.5
9,2035-10-01,6.841897964477539,3.0,76,2035.75
9,2036-01-01,7.508640766143799,3.0,77,2036.0
9,2036-04-01,7.772315502166748,3.0,78,2036.25
9,2036-07-01,6.798598766326904,3.0,79,2036.5
9,2036-10-01,7.256261348724365,3.0,80,2036.75
9,2037-01-01,6.642245292663574,3.0,81,2037.0
9,2037-04-01,7.36304759979248,3.0,82,2037.25
9,2037-07-01,8.492368698120117,3.0,83,2037.5
9,2037-10-01,8.237959861755371,3.0,84,2037.75
9,2038-01-01,4.309386253356934,3.0,85,2038.0
9,2038-04-01,5.612700462341309,3.0,86,2038.25
9,2038-07-01,7.2708420753479,3.0,87,2038.5
9,2038-10-01,8.268523216247559,3.0,88,2038.75
9,2039-01-01,4.711879730224609,3.0,89,2039.0
9,2039-04-01,6.314695835113525,3.0,90,2039.25
9,2039-07-01,5.3406982421875,3.0,91,2039.5
9,2039-10-01,7.253393650054932,3.0,92,2039.75
9,2040-01-01,8.91866683959961,3.0,93,2040.0
9,2040-04-01,11.179032325744627,3.0,94,2040.25
9,2040-07-01,11.54966640472412,3.0,95,2040.5
9,2040-10-01,7.239667415618896,3.0,96,2040.75
12,2017-10-01,6.437366485595703,0.0,4,2017.75
12,2018-01-01,4.991683006286621,0.0,5,2018.0
12,2018-04-01,4.752487182617188,0.0,6,2018.25
12,2018-07-01,4.81843900680542,0.0,7,2018.5
12,2018-10-01,5.211877346038818,0.0,8,2018.75
12,2019-01-01,6.224127769470215,0.0,9,2019.0
12,2019-04-01,6.800202369689941,0.0,10,2019.25
12,2019-07-01,7.058023929595947,0.0,11,2019.5
12,2019-10-01,9.08217716217041,0.0,12,2019.75
12,2020-01-01,10.384133338928224,0.0,13,2020.0
12,2020-04-01,9.87299919128418,0.0,14,2020.25
12,2020-07-01,6.99146842956543,0.0,15,2020.5
12,2020-10-01,6.929994106292725,0.0,16,2020.75
12,2021-01-01,6.018489360809326,0.0,17,2021.0
12,2021-04-01,5.597985744476318,0.0,18,2021.25
12,2021-07-01,5.023061275482178,0.0,19,2021.5
12,2021-10-01,5.662558078765869,0.0,20,2021.75
12,2022-01-01,6.4606614112854,0.0,21,2022.0
12,2022-04-01,5.953795433044434,0.0,22,2022.25
12,2022-07-01,7.809584617614746,0.0,23,2022.5
12,2022-10-01,6.455852031707764,0.0,24,2022.75
12,2023-01-01,9.217286109924316,0.0,25,2023.0
12,2023-04-01,6.035654067993164,0.0,26,2023.25
12,2023-07-01,7.215781211853027,0.0,27,2023.5
12,2023-10-01,9.817612648010254,0.0,28,2023.75
12,2024-01-01,6.3812575340271,0.0,29,2024.0
12,2024-04-01,5.971806049346924,0.0,30,2024.25
12,2024-07-01,6.775947093963623,0.0,31,2024.5
12,2024-10-01,7.746856212615967,0.0,32,2024.75
12,2025-01-01,6.642426013946533,0.0,33,2025.0
12,2025-04-01,6.2532172203063965,0.0,34,2025.25
12,2025-07-01,7.772432327270508,0.0,35,2025.5
12,2025-10-01,8.056055068969727,0.0,36,2025.75
12,2026-01-01,9.681683540344238,0.0,37,2026.0
12,2026-04-01,10.33975601196289,0.0,38,2026.25
12,2026-07-01,9.42309856414795,0.0,39,2026.5
12,2026-10-01,6.219906806945801,0.0,40,2026.75
12,2027-01-01,8.128806114196777,0.0,41,2027.0
12,2027-04-01,9.092427253723145,0.0,42,2027.25
12,2027-07-01,7.021278858184815,0.0,43,2027.5
12,2027-10-01,8.805809020996094,0.0,44,2027.75
12,2028-01-01,9.499249458312988,0.0,45,2028.0
12,2028-04-01,7.831251621246338,0.0,46,2028.25
12,2028-07-01,6.569578170776367,0.0,47,2028.5
12,2028-10-01,6.821822643280029,0.0,48,2028.75
12,2029-01-01,7.919929027557373,0.0,49,2029.0
12,2029-04-01,7.568751335144043,0.0,50,2029.25
12,2029-07-01,6.8121724128723145,0.0,51,2029.5
12,2029-10-01,5.372446537017822,0.0,52,2029.75
12,2030-01-01,6.6838459968566895,0.0,53,2030.0
12,2030-04-01,6.902606964111328,0.0,54,2030.25
12,2030-07-01,8.951693534851074,0.0,55,2030.5
12,2030-10-01,5.754478454589844,0.0,56,2030.75
12,2031-01-01,6.305995941162109,0.0,57,2031.0
12,2031-04-01,6.220874309539795,0.0,58,2031.25
12,2031-07-01,8.650627136230469,0.0,59,2031.5
12,2031-10-01,7.857260227203369,0.0,60,2031.75
12,2032-01-01,9.900951385498049,0.0,61,2032.0
12,2032-04-01,10.577576637268066,0.0,62,2032.25
12,2032-07-01,5.288093566894531,0.0,63,2032.5
12,2032-10-01,5.154237270355225,0.0,64,2032.75
12,2033-01-01,5.745518684387207,0.0,65,2033.0
12,2033-04-01,6.657405376434326,0.0,66,2033.25
12,2033-07-01,7.741389751434326,0.0,67,2033.5
12,2033-10-01,8.74464225769043,0.0,68,2033.75
12,2034-01-01,5.26919412612915,0.0,69,2034.0
12,2034-04-01,6.134693622589111,0.0,70,2034.25
12,2034-07-01,3.812780141830444,0.0,71,2034.5
12,2034-10-01,5.215328693389893,0.0,72,2034.75
12,2035-01-01,6.740660190582275,0.0,73,2035.0
12,2035-04-01,4.536077976226807,0.0,74,2035.25
12,2035-07-01,6.040173053741455,0.0,75,2035.5
12,2035-10-01,6.011053085327148,0.0,76,2035.75
12,2036-01-01,7.029543399810791,0.0,77,2036.0
12,2036-04-01,6.499191761016846,0.0,78,2036.25
12,2036-07-01,7.320133686065674,0.0,79,2036.5
12,2036-10-01,6.3648176193237305,0.0,80,2036.75
12,2037-01-01,7.108459949493408,0.0,81,2037.0
12,2037-04-01,6.611807823181152,0.0,82,2037.25
12,2037-07-01,7.566918849945068,0.0,83,2037.5
12,2037-10-01,8.707521438598633,0.0,84,2037.75
12,2038-01-01,4.278459072113037,0.0,85,2038.0
12,2038-04-01,5.453845500946045,0.0,86,2038.25
12,2038-07-01,6.446216106414795,0.0,87,2038.5
12,2038-10-01,7.135038375854492,0.0,88,2038.75
12,2039-01-01,4.512166500091553,0.0,89,2039.0
12,2039-04-01,5.720646858215332,0.0,90,2039.25
12,2039-07-01,5.5348100662231445,0.0,91,2039.5
12,2039-10-01,7.061455249786377,0.0,92,2039.75
12,2040-01-01,8.880278587341309,0.0,93,2040.0
12,2040-04-01,10.05139446258545,0.0,94,2040.25
12,2040-07-01,11.28488826751709,0.0,95,2040.5
12,2040-10-01,9.211910247802734,0.0,96,2040.75
12,2017-10-01,6.626510143280029,1.0,4,2017.75
12,2018-01-01,5.748744964599609,1.0,5,2018.0
12,2018-04-01,5.616379737854004,1.0,6,2018.25
12,2018-07-01,5.565685272216797,1.0,7,2018.5
12,2018-10-01,5.363317489624023,1.0,8,2018.75
12,2019-01-01,6.203894138336182,1.0,9,2019.0
12,2019-04-01,6.962968349456787,1.0,10,2019.25
12,2019-07-01,6.509381771087647,1.0,11,2019.5
12,2019-10-01,8.435908317565918,1.0,12,2019.75
12,2020-01-01,11.438813209533691,1.0,13,2020.0
12,2020-04-01,9.643390655517578,1.0,14,2020.25
12,2020-07-01,6.306051731109619,1.0,15,2020.5
12,2020-10-01,6.985021591186523,1.0,16,2020.75
12,2021-01-01,7.4965620040893555,1.0,17,2021.0
12,2021-04-01,5.966769695281982,1.0,18,2021.25
12,2021-07-01,6.785060405731201,1.0,19,2021.5
12,2021-10-01,5.245402812957764,1.0,20,2021.75
12,2022-01-01,6.769227504730225,1.0,21,2022.0
12,2022-04-01,7.019175052642822,1.0,22,2022.25
12,2022-07-01,7.817885875701904,1.0,23,2022.5
12,2022-10-01,8.871662139892578,1.0,24,2022.75
12,2023-01-01,10.270167350769045,1.0,25,2023.0
12,2023-04-01,9.945087432861328,1.0,26,2023.25
12,2023-07-01,6.882572174072266,1.0,27,2023.5
12,2023-10-01,9.93636703491211,1.0,28,2023.75
12,2024-01-01,11.599398612976074,1.0,29,2024.0
12,2024-04-01,6.175319671630859,1.0,30,2024.25
12,2024-07-01,7.030571460723877,1.0,31,2024.5
12,2024-10-01,7.840338706970215,1.0,32,2024.75
12,2025-01-01,7.208566665649414,1.0,33,2025.0
12,2025-04-01,7.211938381195068,1.0,34,2025.25
12,2025-07-01,8.251965522766113,1.0,35,2025.5
12,2025-10-01,8.968198776245117,1.0,36,2025.75
12,2026-01-01,9.156152725219728,1.0,37,2026.0
12,2026-04-01,10.223719596862791,1.0,38,2026.25
12,2026-07-01,10.388504028320312,1.0,39,2026.5
12,2026-10-01,8.070967674255371,1.0,40,2026.75
12,2027-01-01,7.972053050994873,1.0,41,2027.0
12,2027-04-01,9.07503890991211,1.0,42,2027.25
12,2027-07-01,7.1094465255737305,1.0,43,2027.5
12,2027-10-01,10.44161605834961,1.0,44,2027.75
12,2028-01-01,10.758936882019045,1.0,45,2028.0
12,2028-04-01,14.728074073791504,1.0,46,2028.25
12,2028-07-01,8.266898155212402,1.0,47,2028.5
12,2028-10-01,8.777254104614258,1.0,48,2028.75
12,2029-01-01,8.034605979919434,1.0,49,2029.0
